doc_id,sent_id,original_sent,simplified_sent
99,1,La Comisión del Mercado de Valores de Estados Unidos ha iniciado el trámite de consulta pública sobre los nuevos requerimientos informativos sociales y medioambientales establecidos por la ley Dodd-Frank para la industria extractiva. , Estados Unidos creó una ley que controla el trabajo de la industria de minerales.
99,2,"Esta ley requiere, entre otros aspectos, nuevos indicadores concernientes a los minerales procedentes de zonas de conflicto, como es el caso de la República Democrática del Congo o países adyacentes.", Esta ley servirá para proteger la tierra de donde se sacan los minerales.
99,3,"En concreto, las empresas estarán obligadas a informar anualmente si utilizan ""minerales procedentes de estas zonas de conflicto"" que sean necesarios para la funcionalidad o la producción"" de un determinado bien o producto."," Por eso, a veces hay conflictos entre las industrias y los países que tienen los minerales."
99,4,"Entre los minerales a los que se hace referencia figuran la casiterita, columbita, talantio, oro, wolframio y sus derivados, que en muchos casos son esenciales para productos de joyería o teléfonos móviles.", Los minerales se utilizan para fabricar joyas. También se utilizan para fabricar teléfonos móviles.
99,5,Las empresas deberán elaborar un informe específico en el que se concrete la procedencia de los minerales que se usan para la fabricación de sus productos.,
100,0,"EL PSOE TILDA DE MEROS ""PLANTEAMIENTOS DE COMBATE"" QUE RAJOY HABLE DE ""HUMILLACIONES"" A ZAPATERO.", Rajoy acusa al PSOE de criticar a Zapatero.
100,1,"El secretario de Organización del PSOE, Marcelino Iglesias, restó trascendencia a la alusión hecha por el presidente del PP, Mariano Rajoy, a supuestas ""humillaciones"" infringidas por los socialistas al jefe del Ejecutivo, José Luis Rodríguez Zapatero.",
100,2,"Para Iglesias, son ""planteamientos de combate"" del rival político que ""no tienen nada que ver con la situación del partido"". ", El PSOE dice que Rajoy sólo busca generar conflictos dentro del PSOE.
100,3,"Preguntado en la rueda de prensa posterior a la Ejecutiva Federal por el pronóstico de Rajoy de que en 2012 se enfrentará en las elecciones al vicepresidente primero, Alfredo Pérez Rubalcaba, a menos que Zapatero se revuelva contra esas presuntas humillaciones desde su propio partido, Iglesias afirmó que al presidente ""no sólo se le respeta, sino que además se le apoya""."," Rajoy dijo que el PSOE no quiere que Zapatero siga como presidente del Gobierno. Rajoy dijo que en las próximas elecciones se enfrentará a Rubalcaba y no a Zapatero. Sin embargo, esos conflictos no existen en el PSOE. Además, el PSOE afirmó que en el partido respetan y apoyan a Zapatero."
100,4,"Para el número tres del PSOE, la demostración de esto se vio en la reunión con los líderes autonómicos el pasado sábado, donde todos los asistentes se manifestaron al respecto y expresaron su ""apoyo cerrado"" a Zapatero y las reformas que está llevando a cabo."," El PSOE también explicó que en la reunión de los líderes del partido, todos demostraron su apoyo a Zapatero."
100,5,Iglesias prevé un respaldo similar en la reunión convocada esta tarde con los secretarios provinciales.,
101,0,ESPAÑA TENDRÁ INVENTARIOS DE VERTIDOS Y CONTAMINACIÓN DE SUS AGUAS., España tendrá un registro de la contaminación de sus aguas.
101,1,"El Consejo de Ministros aprobó un real decreto sobre las normas de calidad ambiental en el ámbito de la política de aguas por el que, entre otras cosas, se elaborarán inventarios de emisiones, vertidos, pérdidas de sustancias prioritarias y contaminantes en las aguas del país. ", El Gobierno aprobó una ley sobre la calidad del agua en España. Gracias a esta ley se elaborará un registro de la contaminación de las aguas de España.
101,2,"Su finalidad es establecer las normas de calidad ambiental para las sustancias prioritarias (las que presentan un riesgo para el medio acuático) y para otros contaminantes de riesgo en el ámbito europeo, así como para sustancias preferentes de riesgo (contaminante que presenta un riesgo significativo para las aguas superficiales españolas) en el ámbito estatal.", El objetivo de esta ley es establecer las normas de calidad del agua.
101,3,"El texto también incorpora las especificaciones técnicas del análisis químico y del seguimiento del estado de las aguas, y fija el procedimiento para calcular las normas de calidad ambiental de los contaminantes."," Así, se podrá controlar la contaminación del agua de España. La ley también controlará los análisis del agua para saber si el agua de España tiene contaminación."
101,4,"Por otra parte, establece la posibilidad de que los órganos competentes puedan fijar normas de calidad ambiental para los sedimentos o la biota (conjunto de seres vivos coexistente en un determinado ecosistema acuático) en determinadas categorías de masa de agua.",
102,0,EL SUPREMO RESPALDA EL ENVÍO DE LOS PAPELES DE SALAMANCA A CATALUÑA., El Tribunal Supremo apoya que los Papeles de Salamanca se lleven a Cataluña.
102,1,"La Sala de lo Contencioso-Administrativo del Tribunal Supremo ha confirmado la sentencia por la que la Audiencia Nacional avaló, el 19 de diciembre de 2008, el envío de los llamados Papeles de Cataluña a Salamanca. ", El Tribunal Supremo apoyó la sentencia de los Papeles de Salamanca.
102,2,"De esta manera, el Alto Tribunal rechaza el recurso que el Ayuntamiento de Salamanca había presentado contra dicha sentencia, que declaró conforme a derecho la orden del Ministerio de Cultura por la que se acordó restituir a la Generalitat de Cataluña los documentos incautados con motivo de la Guerra Civil y que se encontraban en el Archivo de Salamanca."," Gracias a la sentencia del Tribunal Supremo, los Papeles de Salamanca se llevarán a Cataluña. Así, la sentencia del Supremo rechaza la petición del Ayuntamiento de Salamanca. El Ayuntamiento de Salamanca pidió al Tribunal supremo que Cataluña no se llevara los Papeles de Salamanca."
102,3,"La conclusión a que llegó la Sala de instancia para afirmar que correctamente se cumplimentó por la Orden de 18 de enero de 2006, los presupuestos o requisitos formales para proceder al traslado y posterior entrega a la Generalidad de Cataluña de los fondos documentales y otros efectos depositados en el Archivo General de la Guerra Civil Española, es correcta y por ende ajustada a Derecho, dice el Alto Tribunal."," El Tribunal Supremo dice que la sentencia es correcta. Cataluña siguió correctamente el proceso para llevarse los documentos. Por eso, el Tribunal dijo que Cataluña tenía derecho a llevarse los documentos."
103,0,"ETIOPÍA REPRIME A LOS DISIDENTES CON AYUDA DE PAÍSES DONANTES, SEGÚN HUMAN RIGHTS.", Etiopía recibe ayuda de otros países para mejorar su desarrollo.
103,1,"Human Rights Watch afirmó que el Gobierno etíope utiliza habitualmente ayuda al desarrollo de países donantes para reprimir a la disidencia política al condicionar el acceso a programas oficiales si apoyan al partido gobernante, el Frente Revolucionario Democrático del Pueblo Etíope. "," Con la ayuda, el Gobierno de Etiopía castiga a las personas que están en contra de este Gobierno. Human Rights afirma que el Gobierno de Etiopía no utiliza la ayuda de otros países para mejorar su desarrollo. Etiopía utiliza la ayuda para castigar a las personas que no están de acuerdo con el Gobierno. Por eso, esta organización denunció que el Gobierno de Etiopía utiliza mal la ayuda de otros países."
103,2,"Por ello, esta organización instó a los donantes extranjeros a que se aseguren de que su ayuda se emplea de forma responsable y transparente y no respalda la represión política."," Por eso, la organización pidió a los países que ayudan a Etiopía que vigilen cómo se utiliza su ayuda."
103,3,"En un informe de 105 páginas, titulado ""Desarrollo sin libertad: cómo la ayuda sufraga la represión en Etiopía"", HRW documenta las maneras en que el Gobierno etíope utiliza la ayuda oficial al desarrollo para consolidarse en el poder.",
103,4,"""Si no le sigues el juego al partido gobernante, te cierran las operaciones.",
103,5,"Aun así, los donantes extranjeros están recompensando esta conducta con cantidades cada vez mayores de ayuda al desarrollo"", afirmó la directora para África de la organización internacional, Rona Peligal."," A pesar de esto, los demás países quieren ayudar a Etiopía y le han dado más ayudas económicas."
104,0,EL ROSCÓN DE REYES SE IMPONE A LA CRISIS.," Las ventas de roscón de Reyes seguirán igual que el año pasado, a pesar de la crisis."
104,1,"Las ventas de roscones de Reyes se mantendrán en línea con las del año pasado a pesar de la crisis, según las previsiones de la Asociación Empresarial de Pastelería Artesana. "," A pesar de la crisis, las ventas de roscón de reyes no bajarán. Es decir, las ventas de Roscón de reyes serán iguales a las del año pasado."
104,2,"Según explicó a Servimedia el portavoz de esta asociación, Esteban Fernández, ""la gente sigue con la tradición de comprar el roscón"", si bien se opta por piezas más pequeñas que hace un par de años.", Las ventas no bajarán porque comprar roscón de Reyes en Navidad es una tradición.
104,3,"Así, los más vendidos serán los roscones de medio kilogramo (kg) o tres cuartos de kg, mientras que antes eran los de 1 kg o 1,5 kg los más demandados."," Sin embargo, la gente comprará roscones más pequeños y más baratos que otros años."
104,4,"Con todo, los pasteleros creen que la campaña de roscones ""va a funcionar"" y cuentan con estar cociendo este dulce típico hasta el mes de marzo. ", Los vendedores de roscones creen que este año van a vender muchos roscones. También creen que podrán vender roscones de Reyes hasta marzo.
104,5,"Será, no obstante, durante hoy y mañana cuando se vendan la mayoría de los roscones.",
104,6,"El 60% de ellos serán sin relleno (el roscón tradicional), frente a un 40% que irán rellenos de nata (80% de los roscones rellenos) y trufa, chocolate o cabello de ángel (el 20% restante).",
105,0,FEAPS PIDE AL GOBIERNO QUE INCLUYA A LAS PERSONAS CON DISCAPACIDAD INTELECTUAL EN SU NUEVA AGENDA SOCIAL., FEAPS pide a Zapatero que incluya a las personas con discapacidad en los asuntos sociales del Gobierno.
105,1,"La Confederación Española de Organizaciones en Favor de Personas con Discapacidad Intelectual (Feaps) ha pedido al Gobierno que incluya a este colectivo en su anunciada nueva agenda social, que ""debe ser verdaderamente social"". "," Por eso, esta organización pide a Zapatero que el Gobierno ayude a las personas con discapacidad."
105,2,"El pasado 23 de octubre, el presidente del Ejecutivo, José Luis Rodríguez Zapatero, anunció que su nuevo Gobierno asumiría como una de sus tareas principales la preparación de una nueva agenda social con el objetivo de que ""las consecuencias de la crisis no generen más desigualdades sociales"" y de ""atender a aquellos que van a tener más dificultades en la salida de la crisis"", recuerda la entidad."," Zapatero garantizó que la crisis no afectaría a las personas con más dificultades. Entre estas personas, están las personas con discapacidad. Zapatero asegura que el Gobierno ayudará a las personas que tengan más dificultades por la crisis."
105,3,"Asimismo, Zapatero afirmó que dicha agenda se centraría en estos primeros meses en las políticas activas de empleo, en la formación y en la conciliación laboral, prosiguió la federación.", Zapatero dijo que el Gobierno ahora se ocupa de la política sobre empleo. El Gobierno quiere garantizar que las personas tengan empleo y una situación laboral adecuada.
105,4,"Según Feaps, la situación económica actual está teniendo un gran impacto en la integración laboral de las personas con discapacidad y pone en peligro los avances logrados hasta el momento."," Según FEAPS, la situación económica actual afecta mucho al empleo de las personas con discapacidad."
106,0,El teatro y la música en vivo pierden espectadores , El teatro y la música en vivo pierden espectadores 
106,1,El teatro y la música en vivo pierden espectadores , El teatro y los conciertos de música pierden espectadores . 
106,2,"El teatro y la música en vivo , dos de los pocos negocios culturales cuyo público venía creciendo en los últimos años pese a la coyuntura económica , rompieron su tendencia positiva en 2009 y se sumaron a otros grandes sectores fuertemente golpeados por la crisis como el vídeo o la industria discográfica . ", En 2009 la crisis afectó a el teatro y a los conciertos de música en directo . 
106,3,"Así se desprende de el "" Anuario de las Artes Escénicas , Musicales y Audiovisuales 2010 "" , que ( se ) presentó en rueda de prensa la Sociedad General de Autores ( SGAE ) . ",
106,4,"El teatro perdió casi un millón de espectadores , a el bajar de los 16,4 millones de entradas vendidas en 2008 a 15,5 millones en 2009 . ", El teatro perdió casi un millón de espectadores en 2009 . 
106,5,"La taquilla se resintió de forma similar , y bajó de 68,3 millones de euros a 65 millones . ", Con los conciertos de música se perdieron más de tres millones de euros . 
106,6,"Las pequeñas compañías y las inicitivas locales se vieron afectadas en mayor medida que los grandes espectáculos , según explicó el secretario general de la SGAE , Francisco Galindo . ", La crisis afectó más a los pequeños espectáculos que a los espectáculos grandes . 
106,7,La marca de pasiva refleja de el original debe eliminar se porque el Sujeto agente de la oración es la SGAE . ,
107,0,"HUMAN RIGHTS ACUSA A LA UE DE TRATAR CON ""GUANTES DE SEDA"" A GOBIERNOS REPRESIVOS."," Según la organización Human Rights, Europa trata bien a los Gobiernos que no respetan los derechos humanos."
107,1,"MADRID, 24 (SERVIMEDIA) Human Rights Watch acusó  a ""demasiados gobiernos"", entre ellos ""los Estados miembro de la Unión Europea"", de aceptar las ""excusas de gobiernos represivos"" y sustituir la presión para promover el respeto a los derechos humanos con ""métodos más suaves"" como el ""diálogo"" y la ""cooperación"". ", Esta organización acusa a Europa de tratar bien a Gobiernos de países que no respetan los derechos humanos.
107,2,"En su Informe Mundial 2011, de 649 páginas y que resume las principales cuestiones de derechos humanos en más de 90 países y territorios, la organización recrimina a estos gobiernos por no manifestarse ""con firmeza contra los líderes abusivos"" y de tratarles ""con guantes de seda""."," Según la organización, Europa debe mostrarse en contra de los Gobiernos que no respetan los derechos humanos."
107,3,"El director ejecutivo de la citada organización internacional, Kenneth Roth, afirma que ""el apoyo ritual al diálogo y la cooperación con los gobiernos represivos es, con demasiada frecuencia, una excusa para no hacer nada acerca de los derechos humanos"", al tiempo que señala que ""los diálogos constructivos de la UE se encuentran entre los ejemplos más notorios de esta tendencia global""."," La organización también dice que Europa sólo apoya el diálogo y la colaboración con estos Gobiernos. Por eso, la organización acusa a Europa de no luchar por los derechos humanos."
108,0,EL SUPREMO INVESTIGA LAS CUENTAS DE GARZÓN EN EL EXTRANJERO., El Tribunal Supremo investiga las cuentas de Garzón en los bancos extranjeros.
108,1,"El Tribunal Supremo ha solicitado al Banco de España y a la oficina de Citibank en Nueva York los detalles y movimientos de todas las cuentas que el juez Baltasar Garzón tenga en el extranjero, una diligencia acordada en el marco de la investigación abierta para determinar si el juez incurrió en delitos de cohecho y prevaricación por las subvenciones de los cursos que impartió en la Universidad de Nueva York. "," El Tribunal Supremo investiga si el juez Baltasar Garzón cometió un delito. Garzón dio unos cursos en la Universidad de Nueva York y recibió mucho dinero. El Tribunal Supremo cree que Garzón mintió sobre el dinero que recibió por los cursos. Por eso, el Supremo pidió a los bancos de España y Nueva York información sobre las cuentas de Garzón."
108,2,"El instructor de la causa, Manuel Marchena, ha pedido al Banco de España que le comunique los números de las cuentas corrientes que Garzón pueda tener en el extranjero, según consta en el auto hecho público este jueves por el Alto Tribunal.", El Supremo pidió al Banco de España información sobre las cuentas que Garzón tiene en bancos extranjeros.
108,3,El magistrado ha cursado de forma complementaria una comisión rogatoria a las autoridades judiciales de Estados Unidos para que recaben de la entidad Citibank los detalles de todos los movimientos contables de la cuenta que Garzón tenía en ese banco., Luego pidió al banco de Nueva York información sobre la cuenta que Garzón tenía en ese banco.
109,0,"GANADEROS DE TOROS DE LIDIA CONFÍAN EN QUE LAS TELEVISIONES AUTONÓMICAS NO SIGAN EL ""MAL EJEMPLO"" DE RTVE.", RTVE no emitirá más corridas de toros. 
109,1,"Juan Pablo Jiménez, ganadero de la Unión de Criadores de Toros de Lidia, ha expresado su confianza en que no cunda en otras televisiones públicas ""el mal ejemplo de RTVE"", que ha decidido no retransmitir más corridas de toros por considerar que son contenidos ""violentos"" emitidos en horario infantil. ", RTVE decidió no emitir más corridas de toros en horario infantil. RTVE considera que las corridas de todos no son adecuadas para los niños. Los ganaderos de toros esperan que otras televisiones no hagan lo mismo.
109,2,"La televisión pública estatal ha incluido en su Manual de Estilo las corridas de toros dentro de la sección de ""violencia con animales"" y ha justificado la no retransmisión de estos contenidos por preservar el horario infantil, que es cuando tienen lugar los espectáculos taurinos."," RTVE considera que las corridas de toros no son adecuadas para los niños porque transmiten violencia hacia los animales. Las corridas de toros están dentro del horario infantil, por eso RTVE no las emite."
109,3,"Según declaró Jiménez a Servimedia, la decisión de RTVE es un ""planteamiento erróneo"" que afectará ""bastante"" al mundo del toro, ya que necesita de los medios para subsistir.", Los ganaderos dijeron que esto afectará mucho a las corridas de toros.
109,4,"Pero la televisión pública estatal no tiene ""sensibilidad"" para dar cobertura ""al segundo espectáculo de masas de este país"", prosiguió el ganadero, que no teme, no obstante, que las televisiones públicas autonómicas sigan este ""mal ejemplo"", debido al amplio seguimiento que tiene en ellas, según dijo, la Fiesta Nacional."," Los ganaderos también dijeron que las corridas de toros son el segundo espectáculo más importante de España. Por eso, los ganaderos no entienden porqué RTVE no quiere emitir las corridas de toros."
110,0,""" El tiempo entre costuras "" , el libro más vendido en 2010 , y "" Los pilares de la Tierra "" , el más leído "," "" El tiempo entre costuras "" , el libro más vendido en 2010 , y "" Los pilares de la Tierra "" , el más leído "
110,1,""" El tiempo entre costuras "" , el libro más vendido en 2010 , y "" Los pilares de la Tierra "" , el más leído "," "" Los pilares de la tierra "" fue el libro más leído en 2010 .  "" El tiempo entre costuras "" fue el libro más vendido en 2010 . "
110,2,""" El tiempo entre costuras "" , de María Dueñas , fue el libro más vendido en España en 2010 , seguido de "" La caída de los gigantes "" , de Ken Follet , y de "" Di me quién soy "" , de Julia Navarro , según el "" Barómetro de Hábitos de Lectura y Compra de Libros 2010 "" , hecho público hoy por la Federación de Gremios de Editores . "," El tercer libro más vendido fue "" Di me quién soy "" , de Julia Navarro .  María Dueñas es la autora de "" El tiempo entre costuras "" .  El segundo libro más vendido fue "" La caída de los gigantes "" , de Ken Follet .  Este libro fue el libro más vendido en España en 2010 . "
110,3,"Tras la última novela de Julia Navarro , los títulos que más compraron los españoles fueron "" El asedio "" , de Arturo Pérez-Reverte ; "" Sé lo que estás pensando "" , de John Verdon ; "" El secreto "" , de Rhonda Byrne , y "" No consigo adelgazar "" , de Pierre Dukan . ",
110,4,""" Los pilares de la tierra "" , de Ken Follet , fue la obra más leída el año pasado , por delante de dos entregas de la trilogía de Stieg Larsson ( "" Los hombres que no amaban a las mujeres "" y "" La reina en el palacio de las corrientes de aire "" ) . "," El libro más leído de 2010 fue "" Los pilares de la tierra "" , de Ken Follet . "
110,5,"A continuación aparecen "" La catedral de el mar "" , de Ildefonso Falcones , y "" La chica que soñaba con una cerilla y un bidón de gasolina "" , de Larsson . ",
111,0,EL SUPREMO ORDENA QUE EL CASTELLANO SEA LENGUA VEHICULAR EN LAS ESCUELAS DE CATALUÑA.,
111,1,El Tribunal Supremo ha establecido en tres sentencias que el castellano debe utilizarse al mismo nivel que el catalán como lengua vehicular en las escuelas de Cataluña y ha ordenado a la Generalitat adoptar cuantas medidas sean necesarias para adaptar su sistema de enseñanza a la sentencia del Tribunal Constitucional sobre el Estatut. , El Tribunal Supremo ordena que el castellano también sea una lengua oficial en las escuelas de Cataluña.
111,2,"Que la lengua castellana sea reintroducida como lengua vehicular de forma proporcional y equitativa en relación al catalán en todos los cursos del ciclo de enseñanza obligatoria, ordenan las resoluciones del Alto Tribunal.", El Tribunal supremo ordenó que el castellano se utilice igual que el catalán en las escuelas de Cataluña.
111,3,El fallo de las sentencias dictadas por la Sección Cuarta de la Sala de lo Contencioso-Administrativo del Tribunal Supremo proclama el derecho de los padres de alumnos a que el castellano se utilice como lengua vehicular en el sistema educativo de Cataluña.," El Supremo explicó que los padres de los alumnos de Cataluña tienen derecho a que el castellano sea lengua oficial. Por esta razón, sus hijos podrán estudiar en castellano."
111,4,Esta decisión sienta jurisprudencia.,
111,5,"La sentencia del Constitucional, dictada el pasado mes de junio y que resolvió los recursos presentados por el PP contra el Estatuto de Cataluña, estableció que el catalán no es lengua preferente con respecto al castellano."," Con la orden del Tribunal Supremo, el castellano y el catalán serán igual de importantes en Cataluña."
111,6,Las tres resoluciones del Supremo aplican este principio al sistema educativo catalán.,
112,0,GOBIERNO Y ASOCIACIONES DE PERSONAS CON DISCAPACIDAD ANALIZAN MEDIDAS PARA REACTIVAR EL EMPLEO DE ESTE COLECTIVO., El Gobierno y algunas asociaciones de personas con discapacidad analizan medidas para aumentar el empleo de las personas con discapacidad.
112,1,"Una delegación del Comité Español de Representantes de Personas con Discapacidad se entrevistó con María Luz Rodríguez, secretaria de Estado de Empleo del Ministerio de Trabajo e Inmigración, para abordar conjuntamente la situación laboral de los ciudadanos con discapacidad y plantear medidas de reactivación que favorezcan su acceso al mercado de trabajo. ", Algunas asociaciones de personas con discapacidad hicieron una reunión con la Ministra de Trabajo. Estas asociaciones y el Gobierno quieren regular la situación laboral de las personas con discapacidad. Las asociaciones también quieren aumentar el empleo de las personas con discapacidad.
112,2,"Según informó el Comité, en la reunión se examinaron los últimos datos conocidos sobre inclusión laboral de españoles con discapacidad, ""que indican como gran problema las altísimas tasas de inactividad de este grupo social, ya que superan en casi 40 puntos a las de las personas sin discapacidad""."," En la reunión, la Ministra y las asociaciones analizaron los datos sobre empleo de personas con discapacidad. En la reunión analizaron que las personas con discapacidad tienen poco trabajo."
112,3,"A pesar de esta cuestión estructural, añade el comité, se comprueba un incremento sostenido de la contratación de trabajadores con discapacidad en los últimos años y meses."," Sin embargo, en la reunión también observaron que el empleo de las personas con discapacidad aumentó en los últimos años."
112,4,"Ante esta situación, el Comité planteó a Rodríguez la necesidad de que se refuerce la promoción de la inclusión laboral de la discapacidad en la reordenación de las políticas de empleo que acometerá el Gobierno en las próximas semanas.", Las asociaciones pidieron a la ministra que el Gobierno cree políticas para regular el empleo de las personas con discapacidad.
113,0,"González-Sinde atribuye a el berlanga el mérito de "" reinventar "" el cine español tras la Guerra Civil "," González-Sinde atribuye a el berlanga el mérito de "" reinventar "" el cine español tras la Guerra Civil "
113,1,"González-Sinde atribuye a el berlanga el mérito de "" reinventar "" el cine español tras la Guerra Civil "," Ángeles González-Sinde , Ministra de Cultura , ha dicho que Berlanga reinventó el cine español tras la Guerra Civil . "
113,2,"La ministra de Cultura , Ángeles González-Sinde , lamentó la pérdida de el director y guionista Luis García Berlanga , a el que calificó como "" uno de los creadores más importantes en la historia de nuestro país "" . ", La ministra dijo que Berlanga ha sido uno de los directores más importantes de España .  La ministra de Cultura lamentó la muerte de el director de cine .  Muere el director de cine Luis García Berlanga . 
113,3,"Le atribuyó el mérito de ser quien "" reiventó "" el cine español tras la Guerra Civil y de lograr una manera de hacer un cine "" original , propio y de alta calidad "" . ", La Ministra dijo que el cine de Berlanga es un cine original y de gran calidad .  La Ministra dijo que Berlanga ha creado un tipo de cine propio . 
113,4,"González-Sinde recordó los inicios de el director nacido en Valencia en 1921 y quien en los años 50 inició su carrera junto a Juan Antonio Bardem "" dando unos pasos que dan un gran impulso a el cine español "" . ",
113,5,"Indicó que , mientras en los años 20 y 30 el país tenía una industria cinematográfica importante , esa industria cayó en calidad y contenidos con la Guerra Civil . ",
113,6,"La titular de Cultura destacó , además , que son pocos los que en la historia de el arte pueden contar con que su apellido se convierta en un adjetivo que describe un género en sí mismo , y señaló que es así con Berlanga y las situaciones "" berlanguianas "" . ",
114,0,IRÁN AHORCA A LA EX MUJER DE UN CONOCIDO FUTBOLISTA., Irán mata a la esposa de un conocido jugador de fútbol.
114,1,"Las autoridades iraníes ahorcaron a Shahla Jahed, esposa ""temporal"" de un ex delantero de la selección nacional de fútbol de este país, Nasser Mohammad Khani, tras ser condenada a muerte por el asesinato de la mujer ""permanente"" de este conocido deportista de Irán. ", Sahla Jahed era la esposa temporal de un conocido jugador de futbol. El Gobierno de Irán condenó a Sahla Jahed a morir porque mató a la esposa permanente del jugador de fútbol.
114,2,"El abogado de Jahed, Abdolsamad Khoramshahi, comunicó a la agencia estatal Irna que, ""después de ocho años, Shahla Jahed fue ahorcada en la prisión de Evin"".",
114,3,"Este caso llegó a la organización de defensa de los derechos humanos Amnistía Internacional, que pidió la detención inmediata de la ""ejecución inminente"" de Jahed, ya que el abogado había sido informado de que su clienta sería ejecutada al amanecer, tal y como finalmente ocurrió."," El abogado de Sahla Jahed pidió a Amnistía Internacional que hablara con el Gobierno de Irán para que no mataran a la mujer. Amnistía Internacional es una organización que lucha por los derechos humanos. Sin embargo, el Gobierno de Irán mató a Sahla Jahed a morir."
114,4,"Shahla Jahed, que había contraído un matrimonio temporal con Nasser Mohammad Khani, fue declarada culpable de matar a puñaladas a la esposa permanente de su marido.",
115,0,"EL TERRORISMO, COMO PREOCUPACIÓN, EN EL NIVEL MÁS BAJO DESDE 2004 ENTRE LOS VASCOS."," Desde hace unos años, el terrorismo preocupa menos a los vascos."
115,1,"El terrorismo, como motivo de preocupación entre los vascos, ha alcanzado su cota más baja desde 2004, según se desprende de la tercera oleada del Sociómetro Vasco, cuyo contenido fue hecho público este miércoles. "," Un estudio dice que desde hace unos años, el terrorismo preocupa menos a los vascos."
115,2,"La encuesta, elaborada a instancias del Gobierno vasco, refleja que, como ""grandes problemas"" sociales, remiten los relacionados con el ""mercado de trabajo"", hasta 6 puntos; el terrorismo, 12 puntos; y la ""situación política"", 8 puntos."," El Gobierno Vasco hizo un estudio para saber qué asuntos preocupan a los vascos. Los asuntos que más preocupan a los vascos son el trabajo, la economía, el terrorismo y la política."
115,3,"Entre los problemas sociales más destacados siguen en primer lugar los ligados al mercado del trabajo (70%), los problemas económicos (27%) y la vivienda (21%)."," En primer lugar, el asunto que más preocupa a los vascos es el trabajo. El segundo asunto es la economía. El tercer asunto es la vivienda."
115,4,"Sin embargo, el terrorismo, que aparece en cuarto lugar (19%), registra la cota más baja de toda la serie desde 2004, experimentando una caída de 12 puntos respecto del Sociómetro de mayo."," Según el estudio, ahora el terrorismo es el cuarto asunto que más preocupa."
115,5,"En quinto lugar (17%) se cita ""la situación política del País Vasco"", con un descenso de 8 puntos, también la cota más baja de toda la serie desde 2004.", El quinto asunto que más preocupa a los vascos es la política.
116,0,GREENPEACE ESPAÑA DEDICARÁ EL AÑO DE LOS BOSQUES A LOS PROBLEMAS DEL EUCALIPTO., Greenpeace dedicará el año de los bosques a los problemas del eucalipto.
116,1,"Greenpeace España trabajará en 2011, Año Internacional de los Bosques, para que el sector del eucalipto ""deje de ser una fuente de conflictos ambientales"" en el país. ", El 2011 es el año de los bosques. Greenpeace dedicará el año de los bosques a los problemas del eucalipto. En España hay problemas ambientales debido a que se cortan muchos eucaliptos.
116,2,"Tras los ""diversos problemas"" provocados en los últimos años por las empresas forestales vinculadas a la producción de madera de eucalipto, la ONG considera ""constatado"" que el modelo de gestión de estas plantaciones ""sigue siendo un problema para la conservación de la fauna y la flora, para la conservación del recurso suelo, para los espacios protegidos y para la correcta ordenación del territorio""."," Las empresas que cortan los eucaliptos para obtener madera causan los problemas ambientales. Estos problemas ambientales afectan a las plantas, a los animales y a la tierra de la zona de los eucaliptos."
116,3,"Además de conseguir que ""se den soluciones a los problemas del sector del eucalipto"", Greenpeace pide que las masas forestales españolas ""sean gestionadas para que sigan suministrando bienes y servicios a la sociedad"".", Greenpeace pide soluciones para estos problemas. Greenpeace también pide gestionar bien la actividad de cortar árboles.
116,4,"Según advierten los ecologistas, ""una gran parte de esta superficie está abandonada"", por lo que ""sería importante aumentar el número de hectáreas con planes de gestión""."," Según Greenpeace, gran parte de la zona de eucaliptos está abandonada."
116,5,"A nivel internacional, Greenpeace espera que en 2011 se ponga coto a ""la deforestación salvaje"" que están sufriendo las selvas de Indonesia y de la Amazonia.",
117,0,"GONZÁLEZ-SINDE: ""LAS CORRIDAS SON CULTURA , TIENEN VIGENCIA Y, COMO AFICIONADA, NO COMPARTO SU ABOLICIÓN""."," La ministra de Cultura dice que las corridas de toros son cultura. Como aficionada, no quiere que se prohíban."
117,1,"La ministra de Cultura, Ángeles González-Sinde, manifestó que respeta la abolición de los toros decidida por el Parlamento de Cataluña, ""pero como aficionada, no la comparto"", porque opina que las corridas son cultura y ""tienen muchísimo sentido y vigencia en pleno 2010"". "," El Gobierno de Cataluña prohibió los toros en Cataluña. La ministra de Cultura respeta la decisión del Gobierno de Cataluña. Sin embargo, la ministra dijo que las corridas de toros son cultura. Como aficionada a los toros, la ministra no entiende que Cataluña los prohíba."
117,2,"En declaraciones a la Ser, que recoge Servimedia, Sinde señaló que ""desde luego que los toros son cultura"".",
117,3,"""Son una expresión y una representación de la vida, un ritual que nos enfrenta a dilemas de la existencia muy profundos"".", La ministra afirmó que los toros son una representación de la vida.
117,4,"""Para mí tienen muchísimo sentido y vigencia en pleno 2010"", afirmó."," Por eso, la ministra piensa que los toros tienen mucho sentido actualmente."
117,5,"""Vivimos en democracia y respeto completamente lo que los representantes de los votantes han decidido, pero como aficionada no la comparto, no hubiera sido mi deseo""."," La ministra también dijo que España es un país democrático y por eso respetaba la decisión de Cataluña sobre los toros. Por eso, la ministra respeta la decisión como política, pero no quiere que se prohíban los toros como aficionada."
